1587950771.9995058,0.93,-0.52,0.2,0.0,-0.0,-0.08,-69.61,-60.08,70.27
1587950772.0116668,0.93,-0.52,0.2,-0.0,-0.0,-0.07,-69.57,-60.11,70.24
1587950772.0232766,0.93,-0.52,0.2,-0.0,-0.01,-0.07,-69.53,-60.13,70.23
1587950772.0356145,0.93,-0.52,0.2,-0.0,-0.0,-0.07,-69.51,-60.15,70.22
1587950772.0473216,0.93,-0.52,0.2,-0.01,0.0,-0.07,-69.48,-60.17,70.22
1587950772.0600955,0.92,-0.52,0.2,-0.01,-0.01,-0.06,-69.45,-60.19,70.21
1587950772.0716684,0.92,-0.52,0.2,0.0,-0.02,-0.06,-69.44,-60.21,70.22
1587950772.0838995,0.92,-0.52,0.19,0.0,-0.02,-0.06,-69.43,-60.22,70.22
1587950772.0955296,0.91,-0.52,0.2,0.0,-0.01,-0.06,-69.42,-60.23,70.2
1587950772.1078973,0.91,-0.52,0.2,-0.0,-0.0,-0.06,-69.39,-60.23,70.17
1587950772.1196895,0.92,-0.51,0.2,-0.0,0.02,-0.06,-69.32,-60.24,70.12
1587950772.1314733,0.92,-0.52,0.2,0.0,0.03,-0.06,-69.26,-60.24,70.07
1587950772.1431124,0.92,-0.52,0.2,-0.0,0.02,-0.05,-69.21,-60.24,70.04
1587950772.1557422,0.92,-0.52,0.2,-0.01,0.0,-0.06,-69.19,-60.25,70.03
1587950772.1678014,0.92,-0.52,0.2,-0.01,-0.0,-0.05,-69.18,-60.25,70.02
1587950772.1797721,0.92,-0.52,0.19,-0.02,0.01,-0.05,-69.17,-60.26,70.01
1587950772.1910713,0.92,-0.52,0.2,-0.02,0.01,-0.05,-69.15,-60.26,69.98
1587950772.2040262,0.92,-0.52,0.2,-0.02,0.01,-0.05,-69.14,-60.26,69.95
1587950772.2155302,0.92,-0.52,0.2,-0.02,0.01,-0.05,-69.13,-60.26,69.93
1587950772.227785,0.92,-0.52,0.19,-0.02,-0.0,-0.05,-69.16,-60.26,69.94
1587950772.2392251,0.92,-0.52,0.19,-0.02,-0.01,-0.04,-69.18,-60.27,69.95
1587950772.2519042,0.93,-0.52,0.19,-0.02,-0.01,-0.04,-69.21,-60.28,69.96
1587950772.2642753,0.93,-0.53,0.19,-0.03,-0.01,-0.04,-69.24,-60.28,69.98
1587950772.2762802,0.92,-0.52,0.19,-0.03,-0.02,-0.04,-69.26,-60.28,70.0
1587950772.2878473,0.91,-0.52,0.19,-0.02,-0.01,-0.04,-69.28,-60.27,69.99
1587950772.2997508,0.92,-0.53,0.19,-0.02,-0.01,-0.04,-69.31,-60.27,70.0
1587950772.311448,0.92,-0.52,0.19,-0.02,-0.0,-0.04,-69.32,-60.26,70.0
1587950772.3238988,0.92,-0.52,0.19,-0.02,-0.0,-0.04,-69.33,-60.26,70.0
1587950772.3358238,0.92,-0.52,0.19,-0.02,-0.01,-0.04,-69.35,-60.26,70.0
1587950772.347869,0.92,-0.53,0.19,-0.02,-0.01,-0.03,-69.37,-60.25,70.01
1587950772.359521,0.92,-0.52,0.19,-0.01,-0.01,-0.04,-69.4,-60.25,70.03
1587950772.3718517,0.92,-0.52,0.19,-0.01,-0.01,-0.03,-69.41,-60.25,70.06
1587950772.383545,0.92,-0.52,0.2,0.01,0.0,-0.03,-69.4,-60.25,70.07
1587950772.3963978,0.92,-0.52,0.2,0.01,0.01,-0.03,-69.37,-60.23,70.06
1587950772.4073257,0.92,-0.52,0.19,0.01,-0.0,-0.03,-69.36,-60.23,70.07
1587950772.4205096,0.92,-0.52,0.19,0.02,-0.01,-0.03,-69.36,-60.22,70.08
1587950772.4319637,0.92,-0.53,0.2,0.02,0.0,-0.03,-69.33,-60.2,70.07
1587950772.4442956,0.92,-0.53,0.2,0.01,0.01,-0.03,-69.31,-60.18,70.04
1587950772.4558597,0.92,-0.53,0.2,0.01,0.01,-0.03,-69.29,-60.16,70.0
1587950772.468109,0.91,-0.52,0.2,0.01,0.0,-0.03,-69.26,-60.14,69.98
1587950772.4801404,0.92,-0.53,0.2,0.02,-0.0,-0.03,-69.24,-60.13,69.97
1587950772.4919357,0.92,-0.52,0.19,0.02,-0.01,-0.03,-69.23,-60.11,69.99
1587950772.5034218,0.92,-0.53,0.19,0.01,-0.01,-0.03,-69.24,-60.1,70.0
1587950772.5165317,0.92,-0.52,0.19,0.01,-0.01,-0.03,-69.25,-60.09,70.01
1587950772.5276546,0.92,-0.53,0.19,0.01,0.0,-0.03,-69.24,-60.08,69.99
1587950772.5399716,0.92,-0.53,0.19,0.01,0.01,-0.02,-69.22,-60.06,69.97
1587950772.5518174,0.93,-0.52,0.19,0.01,0.01,-0.02,-69.2,-60.05,69.96
1587950772.5641427,0.93,-0.52,0.19,0.01,0.0,-0.02,-69.2,-60.05,69.98
1587950772.5755405,0.92,-0.52,0.19,0.01,-0.01,-0.02,-69.2,-60.04,70.0
1587950772.5883625,0.92,-0.52,0.19,0.01,-0.01,-0.02,-69.21,-60.03,70.02
1587950772.5996985,0.91,-0.52,0.19,0.01,-0.01,-0.02,-69.22,-60.02,70.04
1587950772.6121175,0.91,-0.52,0.19,0.01,-0.0,-0.02,-69.21,-60.01,70.04
1587950772.6237404,0.92,-0.52,0.2,0.01,-0.01,-0.02,-69.19,-60.0,70.04
1587950772.6359153,0.92,-0.52,0.19,0.01,-0.01,-0.02,-69.2,-59.98,70.05
1587950772.6477094,0.91,-0.52,0.19,0.01,-0.02,-0.02,-69.22,-59.97,70.07
1587950772.6598063,0.91,-0.52,0.19,0.01,-0.01,-0.02,-69.23,-59.95,70.08
1587950772.6717825,0.91,-0.53,0.2,0.0,-0.0,-0.02,-69.22,-59.93,70.06
1587950772.68389,0.92,-0.52,0.2,-0.0,0.0,-0.02,-69.22,-59.91,70.06
1587950772.6957994,0.92,-0.52,0.2,-0.0,-0.0,-0.02,-69.22,-59.9,70.07
1587950772.708038,0.92,-0.52,0.2,-0.0,-0.0,-0.02,-69.21,-59.89,70.09
1587950772.719759,0.92,-0.52,0.2,0.0,-0.0,-0.02,-69.2,-59.88,70.1
1587950772.7318792,0.93,-0.52,0.2,0.0,-0.0,-0.02,-69.2,-59.88,70.13
1587950772.743979,0.94,-0.52,0.2,0.0,-0.0,-0.02,-69.19,-59.88,70.16
1587950772.756076,0.93,-0.52,0.2,0.01,-0.01,-0.02,-69.19,-59.88,70.19
1587950772.767914,0.93,-0.53,0.2,0.0,-0.02,-0.02,-69.2,-59.87,70.23
1587950772.780106,0.92,-0.53,0.2,0.0,-0.02,-0.01,-69.22,-59.85,70.27
1587950772.7920551,0.91,-0.53,0.2,0.0,-0.01,-0.01,-69.22,-59.83,70.27
1587950772.803935,0.91,-0.53,0.2,-0.0,0.0,-0.01,-69.21,-59.8,70.26
1587950772.815818,0.91,-0.52,0.2,-0.01,0.01,-0.01,-69.2,-59.78,70.26
1587950772.828261,0.92,-0.53,0.2,-0.0,0.0,-0.01,-69.2,-59.76,70.25
1587950772.8395898,0.91,-0.53,0.2,-0.0,-0.0,-0.01,-69.19,-59.74,70.23
1587950772.8518748,0.91,-0.53,0.2,-0.0,-0.0,-0.01,-69.19,-59.72,70.22
1587950772.8636167,0.91,-0.53,0.2,-0.01,0.0,-0.01,-69.18,-59.7,70.2
1587950772.875985,0.92,-0.53,0.2,-0.01,0.01,-0.01,-69.17,-59.68,70.18
1587950772.8878598,0.92,-0.52,0.2,-0.01,0.01,-0.01,-69.16,-59.66,70.18
1587950772.9001896,0.92,-0.52,0.2,-0.01,0.01,-0.01,-69.15,-59.65,70.17
1587950772.9117498,0.92,-0.52,0.2,-0.01,0.0,-0.01,-69.15,-59.64,70.17
1587950772.9239037,0.92,-0.52,0.19,-0.01,-0.0,-0.01,-69.17,-59.63,70.2
1587950772.9355497,0.91,-0.52,0.2,-0.01,-0.01,-0.01,-69.18,-59.62,70.22
1587950772.9503598,0.91,-0.53,0.19,-0.0,-0.01,-0.01,-69.21,-59.6,70.24
1587950772.9599106,0.91,-0.53,0.19,-0.0,-0.01,-0.01,-69.23,-59.58,70.25
1587950772.9721708,0.91,-0.53,0.19,-0.01,0.01,-0.01,-69.23,-59.56,70.25
1587950772.9838345,0.91,-0.52,0.19,-0.01,0.02,-0.01,-69.22,-59.55,70.24
1587950772.9958646,0.92,-0.52,0.19,-0.0,0.02,-0.01,-69.22,-59.54,70.26
1587950773.0078855,0.93,-0.52,0.19,0.0,0.0,-0.01,-69.22,-59.54,70.29
1587950773.0199265,0.93,-0.52,0.19,0.01,-0.02,-0.01,-69.26,-59.54,70.35
1587950773.0320146,0.92,-0.52,0.19,0.01,-0.03,-0.01,-69.29,-59.54,70.41
1587950773.0440755,0.92,-0.53,0.2,0.01,-0.03,-0.01,-69.32,-59.53,70.45
1587950773.0560634,0.91,-0.53,0.2,0.01,-0.02,-0.01,-69.33,-59.52,70.47
1587950773.0680945,0.91,-0.52,0.2,0.01,-0.0,-0.01,-69.32,-59.5,70.46
1587950773.0801365,0.92,-0.52,0.2,0.01,0.02,-0.01,-69.28,-59.48,70.44
1587950773.0922325,0.93,-0.52,0.2,0.01,0.02,-0.01,-69.24,-59.47,70.43
1587950773.1037383,0.93,-0.52,0.2,0.02,0.01,-0.01,-69.22,-59.47,70.43
1587950773.1163764,0.93,-0.53,0.2,0.02,-0.0,-0.01,-69.21,-59.46,70.43
1587950773.1277614,0.92,-0.53,0.2,0.01,-0.02,-0.01,-69.21,-59.45,70.44
1587950773.1404774,0.92,-0.53,0.2,-0.0,-0.02,-0.01,-69.23,-59.43,70.44
1587950773.1518574,0.92,-0.53,0.21,-0.01,-0.01,-0.01,-69.22,-59.42,70.42
1587950773.1639183,0.91,-0.53,0.2,-0.02,-0.01,-0.01,-69.24,-59.4,70.42
1587950773.1758323,0.92,-0.52,0.2,-0.02,-0.0,-0.01,-69.25,-59.39,70.42
1587950773.188393,0.92,-0.52,0.2,-0.03,0.0,-0.01,-69.27,-59.38,70.41
1587950773.1996782,0.92,-0.52,0.19,-0.03,0.01,-0.01,-69.28,-59.37,70.41
1587950773.212228,0.92,-0.52,0.19,-0.02,0.01,-0.01,-69.3,-59.37,70.41
1587950773.2235413,0.92,-0.52,0.19,-0.02,-0.0,-0.01,-69.31,-59.37,70.44
1587950773.236148,0.92,-0.52,0.19,-0.02,-0.01,-0.01,-69.34,-59.37,70.47
1587950773.2476993,0.91,-0.51,0.2,-0.01,-0.02,-0.01,-69.36,-59.37,70.49
1587950773.26033,0.91,-0.52,0.19,-0.01,-0.01,-0.01,-69.38,-59.36,70.52
1587950773.271749,0.91,-0.52,0.19,-0.0,-0.01,-0.0,-69.4,-59.35,70.54
1587950773.2843661,0.91,-0.52,0.19,-0.01,0.0,-0.01,-69.42,-59.34,70.56
1587950773.295701,0.92,-0.52,0.19,-0.0,0.0,-0.01,-69.43,-59.34,70.58
1587950773.308353,0.93,-0.52,0.19,-0.01,-0.01,-0.01,-69.46,-59.34,70.63
1587950773.319751,0.93,-0.52,0.2,-0.01,-0.03,-0.0,-69.5,-59.34,70.69
1587950773.332027,0.92,-0.52,0.2,-0.01,-0.04,-0.0,-69.54,-59.34,70.75
1587950773.344049,0.92,-0.52,0.19,-0.01,-0.02,-0.01,-69.57,-59.33,70.8
1587950773.356092,0.92,-0.52,0.2,-0.01,-0.02,-0.01,-69.59,-59.33,70.83
1587950773.368147,0.93,-0.52,0.2,-0.01,-0.02,-0.0,-69.61,-59.33,70.87
1587950773.380147,0.93,-0.52,0.19,-0.01,-0.02,-0.0,-69.63,-59.33,70.91
1587950773.3920958,0.93,-0.53,0.2,-0.01,-0.02,-0.0,-69.66,-59.32,70.94
1587950773.4040606,0.93,-0.53,0.2,-0.0,-0.03,-0.0,-69.69,-59.32,70.97
1587950773.4160018,0.92,-0.53,0.2,0.0,-0.05,-0.0,-69.73,-59.32,71.0
1587950773.4279337,0.92,-0.53,0.2,0.01,-0.05,-0.0,-69.78,-59.31,71.05
1587950773.439885,0.91,-0.53,0.19,0.01,-0.04,-0.01,-69.8,-59.3,71.06
1587950773.4524996,0.91,-0.53,0.19,0.01,-0.01,-0.0,-69.81,-59.28,71.05
1587950773.4638727,0.92,-0.53,0.19,0.0,0.04,-0.01,-69.76,-59.26,71.0
1587950773.4764917,0.93,-0.52,0.19,0.01,0.06,-0.0,-69.71,-59.24,70.96
1587950773.4878476,0.93,-0.53,0.19,0.01,0.04,-0.0,-69.67,-59.23,70.94
1587950773.5004594,0.93,-0.53,0.18,0.01,0.0,-0.0,-69.67,-59.24,70.97
1587950773.5117695,0.92,-0.52,0.19,0.01,-0.01,-0.0,-69.68,-59.23,71.01
1587950773.5243645,0.92,-0.52,0.19,0.0,-0.0,-0.0,-69.69,-59.23,71.02
1587950773.5356765,0.92,-0.52,0.19,0.0,0.02,-0.0,-69.68,-59.22,71.02
1587950773.5483756,0.92,-0.52,0.18,0.01,0.02,-0.0,-69.67,-59.21,71.03
1587950773.5597434,0.92,-0.52,0.18,0.01,0.01,-0.0,-69.67,-59.21,71.06
1587950773.5723965,0.93,-0.52,0.18,0.01,-0.0,-0.0,-69.69,-59.22,71.1
1587950773.5836806,0.92,-0.52,0.19,0.01,-0.01,-0.0,-69.7,-59.22,71.13
1587950773.5960956,0.92,-0.52,0.19,0.0,-0.01,-0.0,-69.71,-59.22,71.16
1587950773.6079314,0.92,-0.52,0.19,0.0,-0.01,-0.0,-69.73,-59.21,71.18
1587950773.6204205,0.92,-0.52,0.19,0.0,-0.01,-0.0,-69.75,-59.21,71.2
1587950773.6317153,0.93,-0.52,0.19,0.0,-0.0,-0.0,-69.75,-59.21,71.22
1587950773.6442204,0.93,-0.52,0.2,0.01,-0.01,-0.0,-69.75,-59.21,71.23
1587950773.6561992,0.92,-0.52,0.2,0.01,-0.0,-0.0,-69.74,-59.2,71.24
1587950773.6683893,0.92,-0.52,0.19,0.01,0.01,-0.0,-69.72,-59.2,71.25
1587950773.679738,0.92,-0.52,0.19,0.01,0.01,-0.0,-69.7,-59.19,71.26
1587950773.6923833,0.92,-0.53,0.19,0.01,0.0,-0.0,-69.7,-59.18,71.26
1587950773.7037423,0.92,-0.52,0.2,0.0,-0.0,-0.0,-69.7,-59.17,71.27
1587950773.7163072,0.92,-0.52,0.19,-0.0,-0.01,-0.0,-69.71,-59.16,71.28
1587950773.728332,0.92,-0.52,0.2,-0.01,0.0,-0.0,-69.7,-59.16,71.29
1587950773.740498,0.92,-0.52,0.19,-0.0,0.01,-0.0,-69.69,-59.15,71.29
1587950773.7518451,0.92,-0.52,0.19,-0.0,0.01,-0.0,-69.69,-59.15,71.29
1587950773.764559,0.93,-0.52,0.19,-0.0,0.01,-0.01,-69.68,-59.15,71.29
1587950773.7759311,0.93,-0.52,0.19,-0.0,0.01,-0.0,-69.68,-59.15,71.3
1587950773.7886772,0.93,-0.52,0.19,0.0,-0.0,-0.0,-69.69,-59.15,71.31
1587950773.800001,0.92,-0.53,0.19,0.0,0.0,-0.0,-69.69,-59.14,71.31
1587950773.8126988,0.92,-0.52,0.19,-0.0,0.02,-0.0,-69.68,-59.13,71.28
1587950773.82401,0.92,-0.52,0.19,-0.0,0.03,-0.0,-69.66,-59.12,71.23
1587950773.836644,0.93,-0.52,0.19,0.0,0.02,-0.0,-69.64,-59.12,71.21
1587950773.8479917,0.94,-0.53,0.19,0.01,0.02,-0.0,-69.63,-59.12,71.2
1587950773.8607008,0.93,-0.53,0.19,0.0,-0.0,-0.0,-69.64,-59.12,71.2
1587950773.872062,0.93,-0.52,0.19,0.0,-0.0,-0.0,-69.65,-59.12,71.2
1587950773.8847818,0.92,-0.52,0.19,0.0,-0.0,-0.0,-69.65,-59.11,71.19
1587950773.8960779,0.92,-0.53,0.19,0.0,-0.01,-0.0,-69.66,-59.1,71.18
1587950773.9087567,0.92,-0.52,0.19,-0.0,-0.0,-0.0,-69.67,-59.1,71.18
1587950773.9201307,0.92,-0.52,0.19,-0.01,0.01,-0.0,-69.66,-59.1,71.17
1587950773.9324267,0.93,-0.52,0.19,-0.01,0.01,-0.0,-69.66,-59.1,71.17
1587950773.9438136,0.92,-0.52,0.19,-0.0,0.0,-0.0,-69.67,-59.1,71.18
1587950773.9564998,0.92,-0.52,0.19,-0.0,-0.01,-0.0,-69.69,-59.1,71.21
1587950773.9678676,0.92,-0.52,0.19,-0.01,-0.01,-0.0,-69.71,-59.1,71.22
1587950773.9805317,0.92,-0.52,0.19,-0.0,0.0,-0.0,-69.71,-59.09,71.23
1587950773.9918866,0.92,-0.52,0.19,0.01,0.01,-0.0,-69.7,-59.09,71.23
1587950774.0046027,0.92,-0.52,0.19,0.01,0.02,0.0,-69.68,-59.08,71.23
1587950774.0159276,0.93,-0.52,0.2,0.01,0.02,-0.0,-69.63,-59.08,71.22
1587950774.0286264,0.93,-0.52,0.2,0.01,0.02,-0.0,-69.59,-59.08,71.22
1587950774.0400016,0.93,-0.52,0.19,0.02,0.01,-0.0,-69.57,-59.08,71.24
1587950774.0526936,0.92,-0.52,0.2,0.02,0.01,-0.0,-69.54,-59.08,71.23
1587950774.0640955,0.92,-0.53,0.2,0.01,0.02,-0.0,-69.51,-59.06,71.19
1587950774.0771105,0.92,-0.53,0.2,-0.0,0.02,-0.0,-69.49,-59.05,71.16
1587950774.0878544,0.92,-0.52,0.2,-0.01,0.02,-0.0,-69.46,-59.04,71.13
1587950774.1008153,0.92,-0.52,0.19,-0.0,0.02,-0.0,-69.45,-59.03,71.1
1587950774.1121933,0.93,-0.53,0.2,-0.0,0.01,-0.0,-69.43,-59.03,71.06
1587950774.1248143,0.93,-0.53,0.2,-0.01,-0.0,-0.0,-69.43,-59.02,71.05
1587950774.1361153,0.92,-0.52,0.2,-0.02,-0.01,0.0,-69.46,-59.02,71.05
1587950774.1487424,0.92,-0.52,0.19,-0.02,-0.0,0.0,-69.49,-59.02,71.07
1587950774.1601772,0.92,-0.52,0.19,-0.02,0.0,-0.0,-69.52,-59.02,71.08
1587950774.1727412,0.92,-0.52,0.19,-0.02,0.01,-0.0,-69.54,-59.01,71.08
1587950774.18421,0.92,-0.52,0.19,-0.02,0.01,-0.0,-69.55,-59.01,71.09
1587950774.196731,0.93,-0.52,0.18,-0.02,0.01,-0.0,-69.57,-59.02,71.11
1587950774.2082143,0.93,-0.51,0.18,-0.01,0.01,-0.0,-69.59,-59.03,71.12
1587950774.2204862,0.92,-0.52,0.19,-0.01,0.01,-0.0,-69.6,-59.03,71.13
1587950774.232043,0.92,-0.52,0.19,-0.0,0.01,-0.0,-69.6,-59.03,71.14
1587950774.244326,0.92,-0.52,0.18,-0.0,-0.0,0.0,-69.63,-59.04,71.17
1587950774.25664,0.92,-0.52,0.19,-0.0,-0.01,0.0,-69.65,-59.04,71.19
1587950774.2684522,0.92,-0.52,0.19,0.0,-0.01,-0.0,-69.67,-59.04,71.21
1587950774.280457,0.92,-0.52,0.19,0.01,-0.0,-0.0,-69.67,-59.04,71.21
1587950774.2924118,0.92,-0.52,0.19,0.01,0.0,-0.0,-69.67,-59.03,71.2
1587950774.303905,0.92,-0.52,0.19,0.0,-0.0,0.0,-69.68,-59.03,71.21
1587950774.316514,0.91,-0.52,0.19,0.01,-0.0,0.0,-69.68,-59.02,71.21
1587950774.327958,0.92,-0.52,0.19,0.01,-0.0,-0.0,-69.67,-59.02,71.21
1587950774.340713,0.92,-0.53,0.19,0.01,-0.01,-0.0,-69.68,-59.02,71.2
1587950774.351961,0.92,-0.52,0.19,0.01,-0.01,-0.0,-69.69,-59.01,71.2
1587950774.364424,0.92,-0.52,0.19,0.01,0.0,-0.0,-69.68,-59.01,71.18
1587950774.3763058,0.92,-0.53,0.2,0.01,0.01,-0.0,-69.65,-59.0,71.14
1587950774.3883836,0.92,-0.53,0.2,0.01,0.01,-0.0,-69.64,-58.99,71.12
1587950774.4002619,0.92,-0.52,0.19,0.01,-0.0,-0.0,-69.64,-58.99,71.12
1587950774.4124088,0.92,-0.53,0.19,0.0,-0.0,-0.0,-69.64,-58.99,71.13
1587950774.4242039,0.92,-0.53,0.2,-0.0,-0.01,-0.0,-69.64,-58.98,71.13
1587950774.4366887,0.92,-0.53,0.19,-0.0,-0.01,0.0,-69.66,-58.97,71.14
1587950774.4481137,0.92,-0.53,0.19,-0.0,0.0,0.0,-69.66,-58.96,71.14
1587950774.4609478,0.92,-0.53,0.19,-0.01,0.0,0.0,-69.68,-58.95,71.14
1587950774.4724777,0.92,-0.53,0.19,-0.02,0.01,-0.0,-69.68,-58.94,71.13
1587950774.4847977,0.92,-0.53,0.2,-0.01,0.01,-0.0,-69.68,-58.93,71.11
1587950774.4964347,0.93,-0.53,0.2,-0.01,-0.0,-0.0,-69.69,-58.93,71.12
1587950774.5089147,0.93,-0.52,0.19,-0.01,-0.02,0.0,-69.72,-58.93,71.16
1587950774.5201566,0.92,-0.52,0.19,-0.01,-0.03,-0.0,-69.76,-58.94,71.21
1587950774.5328183,0.92,-0.53,0.19,-0.01,-0.02,-0.0,-69.8,-58.94,71.26
1587950774.5441415,0.92,-0.52,0.19,-0.0,-0.01,0.0,-69.83,-58.94,71.3
1587950774.5567186,0.92,-0.53,0.18,0.0,-0.0,0.0,-69.85,-58.94,71.33
1587950774.5680914,0.92,-0.52,0.18,0.01,0.0,-0.0,-69.86,-58.94,71.36
1587950774.5807514,0.93,-0.52,0.18,0.01,0.0,-0.0,-69.86,-58.95,71.38
1587950774.5923305,0.92,-0.52,0.19,0.02,0.0,0.0,-69.87,-58.95,71.4
1587950774.6047235,0.92,-0.52,0.18,0.02,-0.01,0.0,-69.88,-58.94,71.42
1587950774.6160524,0.92,-0.52,0.19,0.02,-0.0,0.0,-69.88,-58.94,71.42
1587950774.6286633,0.92,-0.52,0.18,0.02,-0.0,0.0,-69.89,-58.94,71.43
1587950774.6406863,0.92,-0.53,0.18,0.02,-0.01,-0.0,-69.9,-58.94,71.44
1587950774.6525815,0.92,-0.52,0.19,0.01,-0.01,-0.0,-69.91,-58.94,71.46
1587950774.6644442,0.93,-0.52,0.19,0.01,-0.0,-0.0,-69.91,-58.94,71.47
1587950774.676433,0.93,-0.52,0.19,0.01,-0.0,-0.0,-69.9,-58.95,71.47
1587950774.6884053,0.92,-0.52,0.19,0.02,-0.01,0.0,-69.91,-58.95,71.49
1587950774.700946,0.93,-0.53,0.19,0.02,-0.02,-0.0,-69.92,-58.95,71.5
1587950774.7124832,0.93,-0.53,0.19,0.01,-0.02,0.0,-69.93,-58.95,71.51
1587950774.724549,0.92,-0.52,0.2,0.01,-0.02,-0.0,-69.94,-58.95,71.51
1587950774.736411,0.91,-0.52,0.19,0.01,-0.02,-0.0,-69.95,-58.95,71.5
1587950774.748943,0.92,-0.53,0.2,0.01,0.0,-0.0,-69.94,-58.94,71.46
1587950774.7601862,0.93,-0.53,0.2,-0.0,0.01,-0.0,-69.9,-58.93,71.41
1587950774.77273,0.92,-0.53,0.2,-0.01,0.01,-0.0,-69.89,-58.92,71.38
1587950774.784205,0.92,-0.52,0.2,-0.01,-0.0,-0.0,-69.9,-58.92,71.38
1587950774.796729,0.93,-0.52,0.19,-0.01,-0.0,-0.0,-69.91,-58.93,71.39
1587950774.808695,0.93,-0.52,0.2,-0.01,-0.0,-0.0,-69.91,-58.93,71.4
1587950774.8206148,0.93,-0.52,0.2,-0.02,-0.02,-0.0,-69.93,-58.94,71.42
1587950774.832629,0.92,-0.51,0.2,-0.02,-0.02,-0.0,-69.95,-58.95,71.43
1587950774.844965,0.92,-0.52,0.19,-0.01,-0.01,-0.0,-69.97,-58.95,71.44
1587950774.856776,0.92,-0.52,0.19,-0.02,-0.01,0.0,-69.99,-58.95,71.45
1587950774.86918,0.92,-0.52,0.19,-0.02,-0.01,0.0,-70.02,-58.95,71.47
1587950774.8804047,0.92,-0.52,0.19,-0.02,0.0,-0.0,-70.04,-58.96,71.48
1587950774.8929188,0.92,-0.52,0.19,-0.02,0.01,-0.0,-70.05,-58.96,71.47
1587950774.9043767,0.92,-0.52,0.18,-0.01,0.01,0.0,-70.06,-58.96,71.46
1587950774.9164178,0.92,-0.52,0.18,-0.0,0.01,-0.0,-70.07,-58.97,71.46
1587950774.9284368,0.93,-0.52,0.19,-0.0,0.0,-0.0,-70.07,-58.98,71.45
1587950774.9405677,0.93,-0.52,0.19,0.01,-0.0,-0.0,-70.07,-58.98,71.46
1587950774.9520717,0.93,-0.52,0.19,0.02,0.0,0.0,-70.06,-58.98,71.45
1587950774.9647217,0.93,-0.53,0.18,0.02,0.01,-0.0,-70.06,-58.98,71.44
1587950774.9761605,0.93,-0.53,0.19,0.02,0.01,-0.0,-70.04,-58.98,71.42
1587950774.9888067,0.92,-0.53,0.2,0.01,0.01,0.0,-70.01,-58.97,71.38
1587950775.0003057,0.93,-0.52,0.2,0.01,0.02,0.0,-69.97,-58.96,71.33
1587950775.0129476,0.92,-0.52,0.19,0.02,0.01,-0.0,-69.95,-58.96,71.31
1587950775.0244076,0.93,-0.53,0.19,0.01,0.01,0.0,-69.93,-58.96,71.29
1587950775.0364563,0.93,-0.53,0.19,0.0,0.02,-0.0,-69.91,-58.95,71.25
1587950775.0485063,0.93,-0.53,0.2,-0.01,0.02,-0.0,-69.89,-58.94,71.22
1587950775.0606165,0.93,-0.53,0.19,-0.01,0.01,-0.0,-69.89,-58.94,71.23
